date,open,high,low,close,volume,increase,increaserate,change,PE,PB,A-index,communicaiton-index,label
2019/11/7,1.536817309,1.501734558,1.591379981,1.553572226,-0.224226058,0.163746871,0.093173436,-0.324659395,-1.182157219,2.351851471,0.466915349,1.056357745,1
2019/11/6,1.657715325,1.604470984,1.603968777,1.54002016,0.465812187,-1.475590356,-1.079942526,0.346945478,-1.179554514,2.336083843,0.443399426,1.040775835,0
2019/11/5,1.689790309,1.646774218,1.729856733,1.665684772,0.280782588,-0.344012447,-0.270871371,0.166826531,-1.203674475,2.482264506,0.475534044,1.093129397,0
2019/11/4,1.662649938,1.702372754,1.726080094,1.695252917,0.78958376,0.700521007,0.476178911,0.662014799,-1.209352749,2.516673664,0.4556206,1.097386196,1
2019/11/1,1.536817309,1.596010337,1.597674379,1.636116628,0.540854318,0.874609916,0.61248307,0.419943325,-1.19800011,2.447855349,0.433957953,1.040709694,1
2019/10/31,1.557789414,1.558541758,1.592638861,1.562196268,0.200228166,0.250791325,0.157143537,0.088460287,-1.183810288,2.361871293,0.387494031,1.012461172,1
2019/10/30,1.55655576,1.589967018,1.576273427,1.541252166,0.335056512,-0.735712493,-0.559888642,0.219646613,-1.1797929,2.337481958,0.415215122,1.028751479,0
2019/10/29,1.517078857,1.651608873,1.575014547,1.604084472,1.312066063,0.149239462,0.081194548,1.170531499,-1.191852881,2.41057229,0.446591369,1.067745694,1
2019/10/28,1.618238422,1.553707103,1.580050065,1.591764412,0.619687328,0.424880234,0.284020524,0.49670522,-1.189488562,2.39628045,0.481345527,1.136178875,1
2019/10/25,1.418386599,1.481187273,1.473045302,1.556036238,0.608399787,1.672517416,1.24155193,0.485721605,-1.182630083,2.3546477,0.423643158,1.053216851,1
2019/10/24,1.406050066,1.390537485,1.456679868,1.414355547,-0.347684745,-0.169923538,-0.15576063,-0.4448004,-1.155434554,2.189825507,0.387708576,1.008376093,0
2019/10/23,1.404816413,1.418336754,1.455420989,1.429139619,0.147424838,0.236283916,0.152146427,0.037059437,-1.158271736,2.207068922,0.392314256,1.020091728,1
2019/10/22,1.406050066,1.359112226,1.430243397,1.409427523,-0.19454225,0.265298734,0.175324513,-0.295781126,-1.154488826,2.184077702,0.420914427,1.042143472,1
2019/10/21,1.450461583,1.373616192,1.415136843,1.387251415,-0.054515274,-0.793742129,-0.623362576,-0.159473228,-1.150233052,2.158290253,0.384398057,0.995796003,0
2019/10/18,1.412218332,1.461848652,1.470527543,1.455011745,0.556480578,0.540939507,0.383572886,0.435184634,-1.16323876,2.237128389,0.388514719,1.025182131,1
2019/10/17,1.393713534,1.353068907,1.437796675,1.409427523,-0.268208191,0.221776507,0.141904123,-0.367483154,-1.154488826,2.184077702,0.431355688,1.047093007,1
2019/10/16,1.420853905,1.390537485,1.462974266,1.390947433,-0.127825022,-0.053864266,-0.068399799,-0.230866727,-1.150940394,2.16256227,0.430729541,1.042998587,0
2019/10/15,1.515845204,1.441301366,1.470527543,1.395875457,0.042644044,-1.316008856,-1.002646798,-0.064940091,-1.151886121,2.168310075,0.444791835,1.063539184,0
2019/10/14,1.584929785,1.547663784,1.557390233,1.507988004,0.804462637,0.091209825,0.040473414,0.676515639,-1.173407285,2.298800784,0.485828365,1.149408581,1
2019/10/11,1.531882696,1.467891971,1.512070569,1.500595968,0.195680046,0.047687598,0.008187119,0.084017477,-1.171988694,2.290179076,0.43362995,1.107831,1
2019/10/10,1.418386599,1.463057315,1.459197627,1.49689995,0.636048759,1.048698825,0.769519922,0.512625291,-1.171277444,2.285907059,0.422174186,1.124880466,1
2019/10/9,1.332030872,1.342190932,1.342121828,1.408195517,-0.065205186,0.49741728,0.354617998,-0.169901492,-1.15425044,2.182679588,0.371329793,1.04285036,1
2019/10/8,1.451695236,1.389328822,1.434020036,1.366307313,-0.11888415,-0.285982811,-0.245602295,-0.222166222,-1.146211756,2.133900918,0.347899602,1.000510222,0
2019/9/30,1.515845204,1.437675375,1.469268664,1.390947433,0.0660532,-1.72221631,-1.294463868,-0.042170686,-1.150940394,2.16256227,0.340181313,1.04506764,0
2019/9/26,1.647846099,1.576671716,1.499481773,1.464867793,0.73074142,-1.838275583,-1.352657167,0.6090096,-1.163539673,2.238992542,0.345849481,1.058995176,0
2019/9/25,1.652780712,1.611722967,1.660618357,1.621332556,0.210637987,-0.93881622,-0.691302013,0.101541897,-1.193509858,2.420669785,0.437633155,1.217821382,0
2019/9/24,1.604668236,1.692703444,1.673207153,1.701412947,1.185578399,1.222787734,0.859467909,1.052797017,-1.208848621,2.513644415,0.497432989,1.316462122,1
2019/9/23,1.639210527,1.558541758,1.59515662,1.597924442,0.629774966,-1.025860674,-0.755661959,0.510527297,-1.189027422,2.393484221,0.485179612,1.259962341,0
2019/9/20,1.751472971,1.67578215,1.734892251,1.685396869,0.655121993,-0.866279174,-0.631726533,0.535209579,-1.205780868,2.495002885,0.519328949,1.265377882,0
2019/9/19,1.661416285,1.701164091,1.707196901,1.759317229,0.858025418,1.425891461,0.996764403,0.73322318,-1.219943334,2.580909268,0.513256217,1.273720138,1
2019/9/18,1.709528761,1.637104907,1.719785697,1.63858064,0.79231524,-0.547116174,-0.415681251,0.669110955,-1.196815996,2.44070943,0.475220331,1.189919321,0
2019/9/17,1.788482568,1.704790082,1.714750178,1.685396869,1.171925318,-1.286994038,-0.917979445,1.039468585,-1.205780868,2.495002885,0.46576009,1.202438744,0
2019/9/16,1.87360464,1.788187887,1.820496061,1.795045403,0.983201329,-0.648668038,-0.470401381,0.855338767,-1.226786181,2.622386672,0.541056002,1.290370116,0
2019/9/10,2.084559343,2.003330049,1.923724186,1.997094388,3.795304,0.134732053,0.062411083,3.59908286,-1.26548676,2.856959256,0.54598158,1.308349425,1
2019/9/9,1.578761518,1.903010951,1.627887489,1.986006334,4.025657125,4.864147414,3.520943074,3.823876737,-1.263364735,2.844065531,0.550201463,1.356960407,1
2019/9/6,1.370274123,1.525907835,1.444091073,1.573284322,4.828139567,4.124269551,3.259711155,4.606860405,-1.1843066,2.364822869,0.479362798,1.174979196,1
2019/9/5,1.111206944,1.223741876,1.179726365,1.223394616,2.110700246,1.527443325,1.23301077,1.955428044,-1.117284998,1.958592864,0.466253587,1.064644805,1
2019/9/4,1.116141557,1.058154931,1.125594543,1.094033986,0.315996114,-0.329505038,-0.297416305,0.204343598,-1.092508499,1.808373203,0.432266118,0.99924392,0
2019/9/3,1.071730041,1.072658897,1.099158073,1.122370124,0.685931686,0.686013598,0.543161454,0.565260256,-1.097932755,1.841306573,0.408030424,0.976819956,1
2019/9/2,1.005112767,1.013434369,1.071462722,1.064465841,0.258090116,0.80207287,0.652424513,0.147821174,-1.08684195,1.774041719,0.384236189,0.889049076,1
2019/8/30,1.080365614,1.025521008,1.051320649,0.996705511,0.188738611,-0.532608765,-0.473555586,0.080191723,-1.073863598,1.695358929,0.304555753,0.803501326,0
2019/8/29,1.122309823,1.052111612,1.102934711,1.042289733,0.268320048,-0.880786583,-0.749885158,0.157817498,-1.082593992,1.74825427,0.330943722,0.8663079,0
2019/8/28,1.209899203,1.169352004,1.184761883,1.1174421,0.720836797,0.120224643,0.071271208,0.599321804,-1.096990935,1.835558768,0.337054629,0.879253795,1
2019/8/27,1.029785831,1.043650965,1.096640314,1.107586052,0.465675762,1.251802552,1.032275783,0.350400998,-1.095103388,1.824140831,0.341504838,0.876014396,1
2019/8/26,0.894083976,0.944540531,0.939280368,1.001633535,0.141102992,-0.561623584,-0.496875434,0.033727329,-1.074805417,1.701106734,0.276155199,0.821435252,0
2019/8/23,1.108739638,1.040024974,1.104193591,1.049681769,0.128877536,-0.648668038,-0.561341702,0.021756422,-1.084012583,1.756875977,0.303228602,0.860657799,0
2019/8/22,1.16302038,1.091997518,1.149513255,1.10512204,0.239601144,-0.634160629,-0.541707666,0.129803109,-1.094630524,1.821266928,0.303673261,0.901676909,0
2019/8/21,1.109973291,1.099249501,1.140701098,1.159330304,0.35346929,0.410372825,0.308261826,0.24093508,-1.105013988,1.884182091,0.289629947,0.90720171,1
2019/8/20,1.151917501,1.12100545,1.178467485,1.124834136,0.786931437,-0.155416129,-0.154307569,0.66386597,-1.098405619,1.844102802,0.292971389,0.902972933,0
2019/8/19,1.032253138,1.091997518,1.042508492,1.138386202,2.046733971,2.586484188,2.214429073,1.893043578,-1.101000507,1.859870429,0.288185074,0.910552067,1
2019/8/15,0.805260943,0.911906607,0.838570003,0.942497247,1.075795211,-0.431056902,-0.39501944,0.945675916,-1.063480134,1.632443766,0.165657272,0.778665434,0
2019/8/13,0.948364718,0.943331867,0.969493478,0.936337217,0.197368984,-0.61965322,-0.554253602,0.088583699,-1.062299929,1.625220173,0.124491503,0.740057497,0
2019/8/12,0.88421475,0.925201909,0.888925186,0.989313475,0.969658013,1.237295143,1.055560191,0.842133746,-1.072448914,1.686737221,0.147550825,0.762540431,1
2019/8/9,1.187693445,1.140344072,0.866265354,0.884592965,3.137641455,-3.390568355,-2.766591321,2.957405253,-1.052389329,1.565178912,0.08244772,0.669459874,0
2019/8/8,1.181525178,1.135509416,1.218751631,1.17288237,-0.058085472,0.105717234,0.058051902,-0.160645636,-1.107608876,1.899949719,0.125051751,0.761672956,1
2019/8/7,1.232104961,1.19352528,1.230081547,1.164258328,0.103411254,-0.474579129,-0.407636257,-0.00304927,-1.105959715,1.889929896,0.091579532,0.727872177,0
2019/8/6,1.195095364,1.171769331,1.162102051,1.204914526,0.811969081,-0.909801402,-0.741414878,0.688239723,-1.113744382,1.937155105,0.10579559,0.760617908,0
2019/8/5,1.318460687,1.309557009,1.329533032,1.282530905,0.377093534,-0.387534675,-0.328922909,0.263951307,-1.128614189,2.027255833,0.165909778,0.816392025,0
2019/8/2,1.345601058,1.307139681,1.319461996,1.315795067,0.871217916,-1.925320038,-1.46433018,0.746057967,-1.134984172,2.065859334,0.216304394,0.840689543,0
2019/8/1,1.489938486,1.449762013,1.547319197,1.479651866,-0.188247705,-0.271475402,-0.228732618,-0.287635974,-1.166372948,2.256158284,0.268074785,0.919316455,0
2019/7/31,1.554088454,1.492065247,1.580050065,1.50305998,0.096316188,-0.590638402,-0.460123637,-0.010022015,-1.170855384,2.283343849,0.286473192,0.92466293,0
2019/7/30,1.567658639,1.547663784,1.610263175,1.553572226,0.19767877,-0.010342038,-0.034802206,0.097284203,-1.175947463,2.314180046,0.310471736,0.922353279,0
2019/7/29,1.577527865,1.560959086,1.616557572,1.554804232,0.340848493,-0.082879084,-0.087821193,0.237973206,-1.176181941,2.315578161,0.294562989,0.927316495,0
2019/7/25,1.498574058,1.494482575,1.551095835,1.531396118,0.772785975,0.642491371,0.452575538,0.662446739,-1.171722952,2.288547942,0.289777953,0.905439209,1
2019/7/24,1.376442389,1.444927358,1.432761156,1.477187854,1.178377316,1.658010006,1.255586368,1.061003876,-1.161402016,2.226021144,0.267840833,0.873750317,1
2019/7/23,1.292553969,1.278131749,1.355969503,1.336739169,-0.192961981,0.424880234,0.304398811,-0.286586977,-1.134655903,2.063839835,0.22965097,0.799361901,1
2019/7/22,1.296254929,1.289009723,1.267847934,1.301010995,0.162178205,0.091209825,0.043946583,0.062420481,-1.127852136,2.02259545,0.199594623,0.749406304,1
2019/7/19,1.303656848,1.287801059,1.343380708,1.293618959,0.17417091,-0.198938356,-0.182376445,0.07420627,-1.126445268,2.014129089,0.261800944,0.826922878,0
2019/7/18,1.418386599,1.34460826,1.387441492,1.310867043,0.433818152,-1.664186674,-1.277842274,0.329359353,-1.129727959,2.034013387,0.235829269,0.832201796,0
2019/7/17,1.505975978,1.437675375,1.523400485,1.452547733,-0.039552506,-0.605145811,-0.476178183,-0.135839944,-1.15670855,2.197592811,0.293254179,0.917721146,0
2019/7/16,1.489938486,1.472726626,1.552354715,1.504291986,0.118689422,0.091209825,0.040508854,0.019658428,-1.166564438,2.25732338,0.287544851,0.93500187,1
2019/7/15,1.39618084,1.472726626,1.434020036,1.49689995,0.41137613,0.976161779,0.713240409,0.307268711,-1.165153663,2.248779345,0.288722503,0.898044533,1
2019/7/12,1.417152945,1.361529553,1.440314434,1.414355547,-0.144207718,0.207269098,0.130598603,-0.238703351,-1.149435827,2.153474524,0.253905218,0.865136987,1
2019/7/11,1.467732728,1.402624124,1.473045302,1.397107463,-0.073265101,-0.547116174,-0.439320064,-0.168975906,-1.146153137,2.133590226,0.236409777,0.876871209,0
2019/7/10,1.440592357,1.378450847,1.440314434,1.443923691,-0.065036525,0.381358007,0.262189177,-0.160892459,-1.155067205,2.187572989,0.240725629,0.89122786,1
2019/7/9,1.443059663,1.40141546,1.389959251,1.411891535,0.259390934,-0.111893902,-0.112062494,0.157940909,-1.148966871,2.150600622,0.256897332,0.896724544,0
2019/7/8,1.544219228,1.465474643,1.484375219,1.421747583,0.357327258,-1.475590356,-1.110385915,0.254140101,-1.150842695,2.162018559,0.249543514,0.896384404,0
2019/7/5,1.552854801,1.50536055,1.611522054,1.547412196,-0.081612951,0.062195007,0.018464864,-0.177182765,-1.174775073,2.307111799,0.353127377,1.031488263,1
2019/7/4,1.541751922,1.525907835,1.582567824,1.542484172,0.169560548,0.062195007,0.018535745,0.069640048,-1.173837161,2.301363994,0.330934978,1.027423376,1
2019/7/3,1.619472075,1.569419733,1.597674379,1.537556148,0.610558797,-1.272486629,-0.939314626,0.502999202,-1.17289925,2.295693862,0.350534922,1.041271468,0
2019/7/2,1.628107648,1.598427665,1.669430514,1.645972676,0.902524726,0.265298734,0.164018994,0.789930722,-1.19354503,2.420825131,0.393196535,1.100967056,1
2019/7/1,1.704594148,1.622600941,1.659359478,1.623796568,1.739259776,1.991680415,1.468406565,1.612159217,-1.189320519,2.395270701,0.387461828,1.114207519,1
2019/6/28,1.48377022,1.409876107,1.484375219,1.455011745,0.667203162,-0.402042084,-0.326619276,0.558966274,-1.157177506,2.200389041,0.266691759,0.992187026,0
2019/6/27,1.381377002,1.498108567,1.45164435,1.489507914,2.449037765,1.933650779,1.473155592,2.310174132,-1.163746796,2.240235311,0.30051608,1.050761331,1
2019/6/26,1.307357808,1.305931017,1.348416226,1.325651115,0.348056488,-0.14090872,-0.136410117,0.245254479,-1.132545602,2.051101456,0.262465479,0.9707431,0
2019/6/25,1.298722235,1.29747037,1.27917785,1.337971175,1.123611176,0.410372825,0.292880649,1.007505031,-1.134890381,2.065315623,0.262380172,0.966375058,1
2019/6/24,1.353002977,1.292635715,1.333309671,1.303475007,0.922995599,-0.909801402,-0.723446545,0.810355309,-1.128321092,2.025469353,0.297271033,0.984119901,0
2019/6/21,1.393713534,1.356694898,1.420172361,1.381091385,1.488423454,-0.053864266,-0.068506121,1.366076872,-1.143101016,2.115104042,0.300265066,1.024678761,0
2019/6/20,1.245675146,1.337356277,1.27917785,1.386019409,2.229714599,1.454906279,1.120168221,2.09463611,-1.144038927,2.120774174,0.253804344,0.977516087,1
2019/6/19,1.332030872,1.293844379,1.329533032,1.262818808,1.851712859,1.411384052,1.121727603,1.723106071,-1.120579413,1.978554836,0.187232693,0.937618826,1
2019/6/18,1.140814622,1.104084157,1.157066532,1.143314226,-0.051611385,0.120224643,0.070597838,-0.147564027,-1.097819424,1.840607515,0.137690072,0.890537579,1
2019/6/17,1.181525178,1.119796787,1.167137569,1.133458178,0.111624288,-0.518101356,-0.445522151,0.012870801,-1.095943601,1.829189578,0.132221521,0.879678003,0
2019/6/14,1.297488582,1.255167136,1.226304908,1.177810394,0.840495937,-1.359531083,-1.091248045,0.729274015,-1.104388713,1.880376112,0.1387741,0.89180775,0
2019/6/13,1.313526074,1.303513689,1.342121828,1.293618959,0.43954522,-0.358519856,-0.305709382,0.335221395,-1.126445268,2.014129089,0.200733886,0.977185949,0
2019/6/12,1.271581864,1.330104294,1.342121828,1.324419109,1.249037136,-0.213445766,-0.192299784,1.130793026,-1.132311124,2.049625668,0.190903844,0.998082065,0
2019/6/11,1.271581864,1.313183,1.260294657,1.342899199,2.142923321,0.874609916,0.661320078,2.009358828,-1.135828293,2.070985755,0.212821343,0.988217529,1
2019/6/10,1.119842517,1.230993859,1.188538522,1.268978839,1.525716833,1.803084097,1.451536888,1.40273006,-1.121751802,1.985623083,0.090032504,0.91319799,1
2019/6/6,1.339432792,1.264836447,1.126853423,1.116210094,2.401029405,-3.347046128,-2.575354388,2.263030974,-1.09266091,1.80930528,0.046427832,0.829666926,0
2019/6/5,1.288853009,1.35427757,1.299319923,1.400803481,2.401512826,2.310843415,1.823378605,2.263462914,-1.14685657,2.137862243,0.115804989,0.984420036,1
2019/6/4,1.233338614,1.258793127,1.22252827,1.204914526,2.107635814,0.308820962,0.221538924,1.974680223,-1.109551135,1.911678348,0.114447342,0.924311185,1
2019/6/3,1.060627162,1.220115885,1.085310397,1.1790424,2.46166637,2.223798961,1.861229058,2.322638684,-1.104623191,1.8818519,0.162902096,0.915174388,1
2019/5/31,0.950832024,0.973548463,1.000965467,0.990545481,0.361643578,0.555446916,0.450378227,0.258644617,-1.068728531,1.664212039,0.198541518,0.858187278,1
2019/5/30,1.011281033,0.951792514,0.958163562,0.943729253,0.568527389,-1.127412538,-0.972167968,0.461964909,-1.059814463,1.610151603,0.198934566,0.833043325,0
2019/5/29,1.011281033,1.025521008,1.066427204,1.039825721,0.128998456,-0.198938356,-0.193504761,0.029963281,-1.078111556,1.721146378,0.220435985,0.880269969,0
2019/5/28,1.085300226,1.024312344,1.084051518,1.057073805,0.43407577,0.01867278,-0.012084846,0.329791293,-1.081398154,1.741030677,0.220460937,0.874173488,1
2019/5/27,0.933560879,1.026729671,0.966975719,1.055841799,1.042008342,1.512935916,1.280536479,0.927287617,-1.081163676,1.739632562,0.202294136,0.875563486,1
2019/5/24,0.906420508,0.904654624,0.96445796,0.927713175,0.04806747,0.01867278,-0.01162412,-0.049575371,-1.056762342,1.591665419,0.118523697,0.768258466,1
2019/5/23,1.045823323,0.977174454,0.980823394,0.926481169,0.859503035,-1.794753356,-1.514868332,0.747970843,-1.056527864,1.590267304,0.134939802,0.819303549,0
2019/5/22,1.051991589,1.142761399,1.075239361,1.079249914,1.686289431,0.410372825,0.31566889,1.560511543,-1.085618757,1.766585107,0.218637304,0.936193634,1
2019/5/21,0.900252242,1.055737603,0.920397175,1.044753745,1.795651806,1.890128552,1.627180002,1.668002878,-1.079049467,1.72681651,0.236135305,0.897430866,1
2019/5/20,0.957000291,0.910697943,0.775626025,0.884592965,1.395958133,-0.866279174,-0.770298885,1.275184372,-1.048551707,1.541877,0.175958204,0.826644066,0
2019/5/17,1.085300226,1.101666829,0.96445796,0.958513325,1.361209378,-1.620664447,-1.36424621,1.241061118,-1.062628198,1.627239672,0.201502708,0.811248125,0
2019/5/16,1.146982888,1.091997518,1.090345916,1.096497998,1.347569517,-1.286994038,-1.058004857,1.227609274,-1.088905355,1.786547079,0.316731928,0.893094716,0
2019/5/14,1.109973291,1.159682693,1.167137569,1.137154196,0.908299354,-0.373027265,-0.329170992,0.795916175,-1.096647034,1.833461595,0.221239995,0.882193153,0
2019/5/13,1.149450194,1.171769331,1.197350678,1.169186352,0.968445292,-0.967831038,-0.793122567,0.855030238,-1.102747368,1.870433963,0.242827147,0.881654401,0
2019/5/10,1.042122363,1.197151272,0.96445796,1.251730754,2.373980165,3.747076915,3.206798489,2.236435816,-1.118465204,1.965738784,0.280463586,0.945757753,1
2019/5/9,0.966869516,0.998930403,0.987117792,0.933873205,0.603943111,-0.851771765,-0.74793593,0.496766926,-1.057934732,1.598811339,0.151114703,0.777147871,0
2019/5/8,0.889149363,1.04848562,0.939280368,1.006561559,1.194264395,-0.169923538,-0.170787401,1.076985653,-1.071776744,1.682698223,0.19481044,0.81611746,0
2019/5/7,1.04829063,1.040024974,0.890184065,1.021345631,1.761394115,0.105717234,0.061560511,1.63437327,-1.074594387,1.699786292,0.217167266,0.829607201,1
2019/5/6,1.060627162,1.159682693,1.082792638,1.012721589,1.75275513,-4.652712946,-3.562691254,1.625857883,-1.072953042,1.689844143,0.162504569,0.828435723,0
2019/4/30,1.406050066,1.371198864,1.27917785,1.408195517,2.132420959,-2.462094174,-1.804062805,1.99899227,-1.148263438,2.146328604,0.432105316,1.131886882,0
2019/4/29,1.665117245,1.614140295,1.592638861,1.617636538,1.126961367,-0.46007172,-0.356070331,1.010837139,-1.18814813,2.388124781,0.407645266,1.17706391,0
2019/4/26,1.51831251,1.680616805,1.59515662,1.65706073,1.285005103,0.758550643,0.523491977,1.166150394,-1.195655331,2.433641183,0.497369436,1.3484319,1
2019/4/25,1.757641237,1.724128703,1.663136116,1.592996418,1.533954607,-1.983349674,-1.410637824,1.410813507,-1.183454664,2.359696448,0.547523916,1.33049722,0
2019/4/24,1.819323898,1.777309912,1.717267937,1.761781241,2.020508931,-0.735712493,-0.532882981,1.889032707,-1.215597677,2.554578108,0.680673828,1.460350183,0
2019/4/23,1.925418076,1.941688194,1.870851244,1.824613547,1.92486029,-1.780245947,-1.210009158,1.794993215,-1.227563866,2.627047055,0.638176217,1.43226423,0
2019/4/22,1.948857487,2.103649147,1.928759704,1.976150286,3.085108307,0.395865416,0.238054197,2.935376316,-1.256420281,2.802044416,0.689657207,1.54679947,1
2019/4/19,1.634275914,1.910262934,1.669430514,1.942886124,2.4797647,3.485943551,2.470911965,2.340409926,-1.250085469,2.763596261,0.749688647,1.563583334,1
2019/4/18,1.578761518,1.755553963,1.631664127,1.647204682,2.27397686,0.01867278,-0.01378599,2.138138631,-1.193779508,2.422300919,0.712780083,1.483260533,1
